method,layer_idx,alpha,mode,loophole_rate,compliant_rate,non_compliant_rate,safe_rate,steering_vector_path
pca,14,1.75,both,0.34444444444444444,0.3194444444444444,0.33611111111111114,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha1.75_both.npy
pca,14,1.8,both,0.34444444444444444,0.3194444444444444,0.33611111111111114,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha1.8_both.npy
pca,14,1.9,both,0.34444444444444444,0.3212962962962963,0.33425925925925926,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha1.9_both.npy
pca,14,2.0,both,0.34444444444444444,0.32407407407407407,0.3314814814814815,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.0_both.npy
pca,14,2.1,both,0.34444444444444444,0.32407407407407407,0.3314814814814815,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.1_both.npy
pca,14,2.2,both,0.3398148148148148,0.3212962962962963,0.3388888888888889,0.6601851851851852,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.2_both.npy
pca,14,2.25,both,0.3416666666666667,0.3194444444444444,0.3388888888888889,0.6583333333333333,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.25_both.npy
pca,14,2.3,both,0.34444444444444444,0.31666666666666665,0.3388888888888889,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.3_both.npy
pca,14,2.4,both,0.34444444444444444,0.31666666666666665,0.3388888888888889,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.4_both.npy
pca,14,2.5,both,0.3416666666666667,0.3194444444444444,0.3388888888888889,0.6583333333333333,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.5_both.npy
pca,14,2.6,both,0.3398148148148148,0.3212962962962963,0.3388888888888889,0.6601851851851852,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.6_both.npy
pca,14,2.75,both,0.34444444444444444,0.32222222222222224,0.3333333333333333,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha2.75_both.npy
pca,14,3.0,both,0.34444444444444444,0.325,0.33055555555555555,0.6555555555555556,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer14_alpha3.0_both.npy
pca,20,1.0,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.0_both.npy
pca,20,1.25,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.25_both.npy
pca,20,1.5,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.5_both.npy
pca,20,1.6,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.6_both.npy
pca,20,1.7,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.7_both.npy
pca,20,1.75,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.75_both.npy
pca,20,1.8,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.8_both.npy
pca,20,1.9,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha1.9_both.npy
pca,20,2.0,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.0_both.npy
pca,20,2.1,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.1_both.npy
pca,20,2.2,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.2_both.npy
pca,20,2.25,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.25_both.npy
pca,20,2.3,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.3_both.npy
pca,20,2.4,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.4_both.npy
pca,20,2.5,both,0.33425925925925926,0.3175925925925926,0.34814814814814815,0.6657407407407407,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.5_both.npy
pca,20,2.6,both,0.33796296296296297,0.3175925925925926,0.34444444444444444,0.662037037037037,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.6_both.npy
pca,20,2.75,both,0.3453703703703704,0.3101851851851852,0.34444444444444444,0.6546296296296297,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha2.75_both.npy
pca,20,3.0,both,0.37037037037037035,0.30185185185185187,0.3277777777777778,0.6296296296296297,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_pca_layer20_alpha3.0_both.npy
mean,10,1.0,both,0.34074074074074073,0.3212962962962963,0.33796296296296297,0.6592592592592592,data/llm/steering_vectors/steering_loophole_llama-3.1-8b-instruct_mean_layer10_alpha1.0_both.npy
